"","X","Value","Std.Error","DF","t.value","p.value","GeneFamily","Group","FDR","BaselineGroup","BaselineLinear"
"3788","DayGroupEarly1788",0.0246726194143089,0.0265395006821142,162,0.9296565037087,0.353932162331013,"K03835","Early",0.865386219042598,0.0751065601003383,0.0850765606980162
"3789","DayGroupLate861",-0.0442658781373544,0.0476406434347691,179,-0.929162054621794,0.354056411624477,"K02014","Late",0.639313593859047,0.363589490057846,0.379314522202799
"3790","DayGroupEarly375",0.0803891833234037,0.0865775375591371,179,0.92852240419166,0.354387039006769,"K00965","Early",0.865386219042598,0.620392890728099,0.632006667662278
"3791","DayGroupLate1339",0.0781211247636796,0.0841578221589376,179,0.92826932493741,0.354517906813311,"K03075","Late",0.639611370324437,1.06036883003121,1.03274720475048
"3792","DayGroupLate424",0.0311433512015792,0.0335171116896422,128,0.929177653789407,0.354545998169688,"K01087","Late",0.639611370324437,0.0553642009227575,0.0625424374602209
"3793","DayGroupLate414",0.0192356250340613,0.020701473148031,114,0.929191120675916,0.354753387222446,"K01061","Late",0.639692606707751,0.0608636460108914,0.0613616568968977
"3794","DayGroupEarly769",0.110922283462331,0.119578672238851,179,0.927609258286211,0.354859373431232,"K01866","Early",0.865386219042598,1.73487446770152,1.7157878383195
"3795","DayGroupEarly2505",-0.0252181310403303,0.0272012888952789,179,-0.92709323949378,0.355126466777698,"K07464","Early",0.865386219042598,0.188844552490063,0.204013396687113
"3796","DayGroupLate3029",0.0483711792807499,0.0521010378618349,108,0.928411050256309,0.355264713729429,"K10557","Late",0.640137681630094,0.0890757201434548,0.101683555435017
"3797","DayGroupEarly1695",0.00732692396819472,0.00790338135159694,159,0.927061929855411,0.355299460543488,"K03724","Early",0.865386219042598,0.0294334683377837,0.0308373672830221
"3798","DayGroupLate2786",0.0278405588172415,0.0300088407948633,124,0.927745227066784,0.355342067443284,"K09023","Late",0.640137681630094,0.0930212910980185,0.115879805135819
"3799","DayGroupLate979",0.0478556720364378,0.0516579068335539,179,0.926395879543335,0.355487626245341,"K02237","Late",0.640137681630094,0.684543840381264,0.674129154986866
"3800","DayGroupEarly2754",-0.0453862661157765,0.0490287147115552,175,-0.925707850650217,0.355872631592253,"K08972","Early",0.865386219042598,0.159124579333328,0.180319991443458
"3801","DayGroupEarly247",0.0484102988136175,0.0522994639084594,176,0.925636616435512,0.355902324972025,"K00684","Early",0.865386219042598,0.430810023500785,0.420763396742206
"3802","DayGroupLate2357",0.0420987848953426,0.0454940937049641,179,0.925368140496642,0.356020313283019,"K07098","Late",0.64080403578579,0.675078094061117,0.649833150732547
"3803","DayGroupLate1870",0.0755073754412955,0.0816286793677984,179,0.925010376574612,0.35620586479347,"K04083","Late",0.640845254468618,0.929773917541859,0.913860220380348
"3804","DayGroupEarly3709",0.0275509418326852,0.0297767447033609,115,0.925250295394967,0.356773253128884,"K19234","Early",0.865386219042598,0.0419374010623799,0.0428719112591835
"3805","DayGroupLate2750",0.0347982230269089,0.0376788033840257,179,0.923549048844315,0.356964409437164,"K08963","Late",0.64191682938495,0.11902385725982,0.138912306534958
"3806","DayGroupLate2859",0.00853716400874041,0.00924860104793136,179,0.923076253856785,0.357210046949002,"K09775","Late",0.642010793926776,0.0418111537187629,0.0498157376811747
"3807","DayGroupLate1440",-0.0289652567172578,0.0313919098960299,179,-0.922698135066989,0.357406573299849,"K03335","Late",0.642010793926776,0.202221972060558,0.221021611679885
"3808","DayGroupEarly3204",0.0520053999154196,0.0563873994936151,179,0.922287610041464,0.357620020425369,"K12267","Early",0.865386219042598,0.552425004850434,0.517192751872282
"3809","DayGroupLate1942",-0.0220596324515939,0.0239222096331692,176,-0.922140253340448,0.35771778528839,"K05306","Late",0.642010793926776,0.196119549444313,0.2308209442096
"3810","DayGroupLate2914",0.0270133230883634,0.0292474746395082,108,0.923612155282397,0.357747222354664,"K09908","Late",0.642010793926776,0.104853798357671,0.11287002492407
"3811","DayGroupEarly1803",-0.0789204976746029,0.0855987485235304,179,-0.92198191020174,0.357779017615055,"K03925","Early",0.865386219042598,1.1999481680201,1.16603520326276
"3812","DayGroupLate3826",-0.0144391657188244,0.0156480629659284,127,-0.922744607448461,0.357890044172825,"K21132","Late",0.642010793926776,0.0421763725738927,0.0478258947557621
"3813","DayGroupEarly2622",0.0380633747307146,0.041260218049082,125,0.92251996064188,0.358034634895685,"K07772","Early",0.865386219042598,0.0628185994967121,0.0670084526238851
"3814","DayGroupLate3353",0.00481279511648598,0.00521586595842012,114,0.922722162504301,0.358100808692543,"K13990","Late",0.642010793926776,0.0339839365609998,0.0362973354685768
"3815","DayGroupLate281",0.107050274960172,0.116234039216943,179,0.920989029387252,0.358295733134687,"K00791","Late",0.642010793926776,1.82504048977458,1.8304579488312
"3816","DayGroupLate2478",0.0127338654823875,0.0138046116687647,110,0.922435617019203,0.358320237524107,"K07357","Late",0.642010793926776,0.0272681961668936,0.0279890510879744
"3817","DayGroupEarly142",0.033432800010893,0.0363244966416268,179,0.92039265790073,0.358606324513427,"K00336","Early",0.865386219042598,0.281689922062742,0.277997408451536
"3818","DayGroupEarly1113",0.0350328089479833,0.0380640511765679,140,0.920364697532495,0.358965368753025,"K02478","Early",0.865386219042598,0.0508740434276691,0.0534379650827879
"3819","DayGroupEarly403",-0.036963831935222,0.0401942849488412,179,-0.919629046325096,0.35900426401745,"K01034","Early",0.865386219042598,0.142080477752334,0.151284501813964
"3820","DayGroupEarly2951",-0.0442943384178263,0.0481691231780192,169,-0.9195587441799,0.35911403822661,"K09974","Early",0.865386219042598,0.300883187936951,0.247742547622686
"3821","DayGroupEarly3523",0.0388454334535752,0.0422229324409968,117,0.920007948473466,0.359461569259162,"K16370","Early",0.865386219042598,0.0376560432915134,0.0441969156495338
"3822","DayGroupLate1984",0.0192104645207561,0.0208814312829318,114,0.919978341544935,0.359526685679961,"K05591","Late",0.643543514473029,0.046509862971093,0.0490240091235638
"3823","DayGroupLate560",0.0175109598812522,0.0190570275868147,159,0.918871518733999,0.359554616960627,"K01479","Late",0.643543514473029,0.0552187487421136,0.0688269345550605
"3824","DayGroupEarly1887",0.0698966041655228,0.0760996792616918,179,0.918487500126803,0.359599677657013,"K04485","Early",0.865386219042598,0.815272675417562,0.848958714745742
"3825","DayGroupLate3193",0.0441200264571964,0.0480030267857702,136,0.919109260632606,0.359665690068429,"K12148","Late",0.643543514473029,0.0946719370131562,0.104251785899702
"3826","DayGroupEarly2635",0.0278973817836206,0.0303713841252398,165,0.918541666345616,0.359676138670058,"K07792","Early",0.865386219042598,0.118484422411887,0.140798924655244
"3827","DayGroupEarly2810",0.0662831820987729,0.0721855085599965,179,0.918233914549236,0.359732029015595,"K09457","Early",0.865386219042598,0.754872579238254,0.775242381295136
"3828","DayGroupEarly771",0.0947105945001964,0.103154940142384,179,0.918139202732009,0.359781468910021,"K01868","Early",0.865386219042598,1.59509360198515,1.57134512467848
"3829","DayGroupEarly2842",0.0496525396870017,0.054068657623502,158,0.918323884287064,0.359849067366467,"K09749","Early",0.865386219042598,0.409975542380377,0.364475775053695
"3830","DayGroupEarly1642",0.0996995368960232,0.108652351717447,179,0.91760127894235,0.360062348602082,"K03655","Early",0.865386219042598,1.90790363080417,1.99847086979637
"3831","DayGroupEarly1282",0.130904073265229,0.142660831336502,179,0.917589446513587,0.360068528526185,"K02887","Early",0.865386219042598,2.31120588625271,2.33625257026531
"3832","DayGroupLate2081",-0.00309542227833684,0.00337281610826662,138,-0.917756017219588,0.360347807365135,"K06015","Late",0.644075605240333,0.0144131558924579,0.0162811018473555
"3833","DayGroupLate3248",0.0207622968467953,0.0226280885424139,140,0.917545324603031,0.360434923818126,"K12944","Late",0.644075605240333,0.0708510268759929,0.0836022761486453
"3834","DayGroupLate3922",0.013649862547363,0.0148588447382865,102,0.91863551896411,0.360453479582471,"K22597","Late",0.644075605240333,0.0245835655845247,0.0255919811062408
"3835","DayGroupEarly3856",0.0414703389431362,0.0451517258003109,106,0.918466309051926,0.360460011178919,"K21638","Early",0.865386219042598,0.132542959029231,0.142385842519355
"3836","DayGroupEarly3099",0.0100024354940074,0.0109160573800752,156,0.916304774310243,0.360921384658189,"K11206","Early",0.865386219042598,0.0454130169053555,0.0493860270774306
"3837","DayGroupEarly1855",-0.0531943926439959,0.0580759054541949,179,-0.915945988753475,0.360927537590237,"K04066","Early",0.865386219042598,0.540601992692039,0.574584050878505
"3838","DayGroupEarly499",0.0676820279714642,0.0738942686647958,179,0.915930683047802,0.360935543725548,"K01258","Early",0.865386219042598,0.613776542255703,0.639789496341273
"3839","DayGroupLate3026",0.0182679430561024,0.0199208198657353,99,0.917027671512865,0.36135670706748,"K10551","Late",0.64484740915808,0.0229792794762642,0.0263045169814969
"3840","DayGroupLate197",0.0257619194398772,0.0281605924023837,179,0.914821644082194,0.361515960729364,"K00564","Late",0.64484740915808,0.124666152921012,0.137268773226979
"3841","DayGroupEarly1951",0.0328453001532778,0.0359035868782379,179,0.914819465382893,0.361517101534926,"K05350","Early",0.865386219042598,0.198380391079425,0.175971337453827
"3842","DayGroupEarly2994",-0.11075760190068,0.121111811816157,179,-0.914507018265112,0.361680727948196,"K10118","Early",0.865386219042598,0.886681355095862,0.883376047631856
"3843","DayGroupEarly1452",-0.0235689347207628,0.0257825630057023,171,-0.91414242701744,0.361929172227102,"K03388","Early",0.865386219042598,0.176076872616857,0.170838447582849
"3844","DayGroupEarly956",0.030131338002539,0.0329819598305286,179,0.913570271668604,0.362171576214668,"K02189","Early",0.865386219042598,0.268452891764565,0.255374517027424
"3845","DayGroupLate3707",0.0171811743642427,0.0187979614134618,148,0.913991362485655,0.362207995144149,"K19229","Late",0.64484740915808,0.0650976208527664,0.0753436037273518
"3846","DayGroupEarly2692",-0.0587354229784354,0.0642999927939162,179,-0.913459246670283,0.362229780372441,"K08301","Early",0.865386219042598,0.340223239879801,0.372139533853202
"3847","DayGroupLate2368",0.0132100873027764,0.0144501815854843,136,0.914181404892957,0.362239449812699,"K07118","Late",0.64484740915808,0.0727880218375461,0.0930424831238198
"3848","DayGroupLate2457",0.00718196058553392,0.00786239999167813,167,0.913456526395959,0.362319373453504,"K07315","Late",0.64484740915808,0.047054062907554,0.048977583642773
"3849","DayGroupLate2072",-0.0281594685582443,0.0308341367330807,179,-0.913256265353235,0.362336207328409,"K05985","Late",0.64484740915808,0.184425664971474,0.18834208257936
"3850","DayGroupEarly349",0.0645634992580088,0.0707067731022937,179,0.913116189938448,0.362409663042935,"K00926","Early",0.865386219042598,0.385109745747542,0.394506710974165
"3851","DayGroupEarly1077",0.0621096053996239,0.0680176831261161,169,0.913139091851487,0.362470229677791,"K02429","Early",0.865386219042598,0.49731017394981,0.488842462522268
"3852","DayGroupEarly1607",-0.0761584978024045,0.0834205692036914,179,-0.912946273675563,0.362498779957086,"K03615","Early",0.865386219042598,0.898618684338559,0.911805222583408
"3853","DayGroupLate3929",0.0594100308955101,0.0650269791314698,138,0.913621264420056,0.362509348347187,"K22720","Late",0.64484740915808,0.131848129584637,0.147811128262802
"3854","DayGroupLate3425",0.0362053921611492,0.0395961078808443,109,0.914367449197313,0.362542059308638,"K15550","Late",0.64484740915808,0.0586931747519194,0.0693065323853462
"3855","DayGroupEarly168",0.0392815849342281,0.0430373216693108,149,0.912733028232077,0.362857434332006,"K00381","Early",0.865386219042598,0.073248985763755,0.0857528156649581
"3856","DayGroupEarly81",-0.010123560489196,0.0110994665580282,173,-0.912076308917175,0.362997759530774,"K00170","Early",0.865386219042598,0.073910903386662,0.0692051875928058
"3857","DayGroupEarly747",-0.0979274245607904,0.107387431084267,179,-0.911907693219204,0.363043790718082,"K01815","Early",0.865386219042598,1.53229798803432,1.4978762622886
"3858","DayGroupEarly712",0.0725572740727793,0.0795715551322491,179,0.911849390805396,0.363074401113105,"K01756","Early",0.865386219042598,0.567889446756188,0.600813358366126
"3859","DayGroupLate1935",-0.03487227044663,0.0382403888955159,148,-0.911922484415924,0.363292519916138,"K04835","Late",0.64484740915808,0.181764521569174,0.186663180072329
"3860","DayGroupEarly2162",0.057429797096079,0.0630195439167218,179,0.911301376156745,0.363362203715017,"K06215","Early",0.865386219042598,0.415327657224083,0.431647954233242
"3861","DayGroupEarly286",0.0668091733152533,0.0733318996672202,179,0.911051992631214,0.363493220900395,"K00797","Early",0.865386219042598,0.650154039408842,0.632058434801128
"3862","DayGroupLate33",0.0274641233271392,0.0301360195146331,157,0.911338782276919,0.363514045834826,"K00060","Late",0.64484740915808,0.190819702262893,0.166417642532875
"3863","DayGroupLate3426",0.0139169202544594,0.0152593390829981,124,0.912026410761496,0.363524514471807,"K15551","Late",0.64484740915808,0.0361414891757375,0.0397792352236934
"3864","DayGroupLate1070",-0.0384173194562009,0.0421867255454259,179,-0.910649474675007,0.363704752302195,"K02422","Late",0.64484740915808,0.390947127961631,0.35059938479499
"3865","DayGroupLate1854",0.0210760012095996,0.0231133951928616,115,0.911852241253973,0.36375402859987,"K04065","Late",0.64484740915808,0.063463816297649,0.0655776620922501
"3866","DayGroupLate235",-0.0688098399075021,0.0756069974812945,179,-0.910098829470459,0.36399425332614,"K00655","Late",0.64484740915808,1.17135978546283,1.16566897491587
"3867","DayGroupLate1664",0.0602279348182383,0.0661788604381165,179,0.910078149117679,0.364005128825801,"K03687","Late",0.64484740915808,0.931332287300156,0.95673395213327
"3868","DayGroupEarly3513",0.0235155889510579,0.0257969619165431,109,0.911564277496484,0.364009749274035,"K16291","Early",0.865386219042598,0.0478851514607247,0.0505363571999836
"3869","DayGroupEarly2043",0.0426356955564608,0.0468540837273356,179,0.909967545296085,0.364063297260589,"K05845","Early",0.865386219042598,0.11547752013553,0.129878785115432
"3870","DayGroupEarly2896",0.0503291182873628,0.0552974819209309,155,0.910152081777029,0.364155476176433,"K09889","Early",0.865386219042598,0.140749144038629,0.164716744286374
"3871","DayGroupLate3475",0.0350590377732249,0.0385457726082815,175,0.909543003055347,0.364314543842835,"K15923","Late",0.64484740915808,0.304423734624883,0.331611912528655
"3872","DayGroupLate1117",0.0165565790755303,0.018185263161797,122,0.910439344661881,0.364386145622493,"K02485","Late",0.64484740915808,0.0393914627629651,0.0442172104402852
"3873","DayGroupEarly14",0.0337908486140352,0.0371608377002671,179,0.909313425240474,0.364407429957362,"K00027","Early",0.865386219042598,0.190578284522028,0.212681692037279
"3874","DayGroupLate1136",0.0593880947229903,0.0653132854552396,179,0.909280467351318,0.36442477453319,"K02520","Late",0.64484740915808,0.886818306314074,0.883694662716066
"3875","DayGroupLate1131",0.0105452432510894,0.011586122321169,115,0.910161567328026,0.364641028801543,"K02507","Late",0.64484740915808,0.0215934500473369,0.0218556122854436
"3876","DayGroupEarly3055",0.0174034148733241,0.0191311433489418,131,0.909690265547392,0.364656568371581,"K10972","Early",0.865386219042598,0.0251333419104871,0.0250644852174347
"3877","DayGroupLate2726",0.00839221533658412,0.00923100869433571,154,0.909133076836307,0.364700497314577,"K08368","Late",0.64484740915808,0.0543784063184863,0.0555782652943338
"3878","DayGroupLate1116",0.0186127804779708,0.0204804150256421,168,0.908808754835633,0.364752977175732,"K02484","Late",0.64484740915808,0.0435150699546359,0.0476866672958518
