food_id,wikipedia_id,food_group,food_subgroup,ncbi_taxonomy_id,db,rank,matched_taxid,kingdom,phylum,class,order,family,genus,species,taxon,taxrank,kraken_raw_reads,reads,sample_id,lineage,taxid_lineage,relative_abundance,total_reads,total_raw_reads,bacteria_reads,human_reads
219,Ginseng,Herbs and Spices,Spices,4054,genbank,species,4054,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Panax,Panax ginseng,Panax ginseng,species,4,11,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Araliaceae;g__Panax;s__Panax ginseng,2759;35493;3398;4036;4050;4053;4054,9.19727058453671e-06,1196007,577105,1189954,432
73,Japanese_persimmon,Fruits,Tropical fruits,35925,genbank,species,35925,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros kaki,Diospyros kaki,species,4,5,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Ericales;f__Ebenaceae;g__Diospyros;s__Diospyros kaki,2759;35493;3398;41945;19955;13492;35925,4.18057753842578e-06,1196007,577105,1189954,432
800,Shea_tree,Herbs and Spices,Oilseed crops,292385,genbank,species,292385,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Sapotaceae,Vitellaria,Vitellaria paradoxa,Vitellaria paradoxa,species,3,7,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Ericales;f__Sapotaceae;g__Vitellaria;s__Vitellaria paradoxa,2759;35493;3398;41945;3737;292384;292385,5.85280855379609e-06,1196007,577105,1189954,432
40,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,species,6,9,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum annuum,2759;35493;3398;4069;4070;4071;4072,7.5250395691664e-06,1196007,577105,1189954,432
909,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,species,6,9,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum annuum,2759;35493;3398;4069;4070;4071;4072,7.5250395691664e-06,1196007,577105,1189954,432
910,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,species,6,9,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum annuum,2759;35493;3398;4069;4070;4071;4072,7.5250395691664e-06,1196007,577105,1189954,432
911,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,species,6,9,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum annuum,2759;35493;3398;4069;4070;4071;4072,7.5250395691664e-06,1196007,577105,1189954,432
912,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,species,6,9,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum annuum,2759;35493;3398;4069;4070;4071;4072,7.5250395691664e-06,1196007,577105,1189954,432
913,Italian sweet pepper,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,species,6,9,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum annuum,2759;35493;3398;4069;4070;4071;4072,7.5250395691664e-06,1196007,577105,1189954,432
436,Capsicum_frutescens,Vegetables,Fruit vegetables,40321,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,species,6,9,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum annuum,2759;35493;3398;4069;4070;4071;4072,7.5250395691664e-06,1196007,577105,1189954,432
232,Capsicum_chinense,Vegetables,Fruit vegetables,80379,genbank,species,80379,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum chinense,Capsicum chinense,species,6,9,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum chinense,2759;35493;3398;4069;4070;4071;80379,7.5250395691664e-06,1196007,577105,1189954,432
879,Capsicum_pubescens,Vegetables,Fruit vegetables,113210,genbank,species,113210,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum pubescens,Capsicum pubescens,species,4,10,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum pubescens,2759;35493;3398;4069;4070;4071;113210,8.36115507685156e-06,1196007,577105,1189954,432
231,Capsicum_baccatum,Vegetables,Fruit vegetables,165788,genbank,species,33114,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum baccatum,Capsicum baccatum,species,3,4,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum baccatum,2759;35493;3398;4069;4070;4071;33114,3.34446203074062e-06,1196007,577105,1189954,432
113,Peppermint,Herbs and Spices,Herbs,34256,genbank,species,34256,Eukaryota,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha x piperita,Mentha x piperita,species,3,12,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Lamiaceae;g__Mentha;s__Mentha x piperita,2759;35493;3398;4143;4136;21819;34256,1.00333860922219e-05,1196007,577105,1189954,432
170,Sesame,Herbs and Spices,Oilseed crops,4182,genbank,species,4182,Eukaryota,Streptophyta,Magnoliopsida,Lamiales,Pedaliaceae,Sesamum,Sesamum indicum,Sesamum indicum,species,5,6,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Pedaliaceae;g__Sesamum;s__Sesamum indicum,2759;35493;3398;4143;4180;4181;4182,5.01669304611094e-06,1196007,577105,1189954,432
422,Tetragonia tetragonioides,Vegetables,Leaf vegetables,45318,genbank,species,45318,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Tetragonia,Tetragonia tetragonoides,Tetragonia tetragonoides,species,3,3,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Caryophyllales;f__Aizoaceae;g__Tetragonia;s__Tetragonia tetragonoides,2759;35493;3398;3524;3542;45317;45318,2.50834652305547e-06,1196007,577105,1189954,432
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,species,172,1068,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Triticum;s__Triticum aestivum,2759;35493;3398;38820;4479;4564;4565,0.000892971362207746,1196007,577105,1189954,432
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,species,6,10,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Avena;s__Avena sativa,2759;35493;3398;38820;4479;4496;4498,8.36115507685156e-06,1196007,577105,1189954,432
341,Coconut,Fruits,Tropical fruits,13894,genbank,species,13894,Eukaryota,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Cocos,Cocos nucifera,Cocos nucifera,species,4,10,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Arecales;f__Arecaceae;g__Cocos;s__Cocos nucifera,2759;35493;3398;40551;4710;13893;13894,8.36115507685156e-06,1196007,577105,1189954,432
135,Date_(fruit)#Dates,Fruits,Other fruits,42345,genbank,species,42345,Eukaryota,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Phoenix,Phoenix dactylifera,Phoenix dactylifera,species,4,7,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Arecales;f__Arecaceae;g__Phoenix;s__Phoenix dactylifera,2759;35493;3398;40551;4710;4719;42345,5.85280855379609e-06,1196007,577105,1189954,432
6,Onion,Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,22,27,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,2.25751187074992e-05,1196007,577105,1189954,432
226,"",Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,22,27,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,2.25751187074992e-05,1196007,577105,1189954,432
8,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,9,10,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,8.36115507685156e-06,1196007,577105,1189954,432
880,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,9,10,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,8.36115507685156e-06,1196007,577105,1189954,432
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,species,35875,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium fistulosum,species,9,11,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium fistulosum,2759;35493;3398;73496;4668;4678;35875,9.19727058453671e-06,1196007,577105,1189954,432
499,Taro,Vegetables,Root vegetables,4460,genbank,species,4460,Eukaryota,Streptophyta,Magnoliopsida,Alismatales,Araceae,Colocasia,Colocasia esculenta,Colocasia esculenta,species,3,4,GO_Pt11_C1D7_S30,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Alismatales;f__Araceae;g__Colocasia;s__Colocasia esculenta,2759;35493;3398;16360;4454;4459;4460,3.34446203074062e-06,1196007,577105,1189954,432
595,Mountain_hare,Animal foods,Lagomorphs,62621,genbank,species,62621,Eukaryota,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus timidus,Lepus timidus,species,6,13,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Mammalia;o__Lagomorpha;f__Leporidae;g__Lepus;s__Lepus timidus,2759;7711;40674;9975;9979;9980;62621,1.0869501599907e-05,1196007,577105,1189954,432
506,Cattle,Animal foods,Bovines,9913,genbank,species,9913,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Bos taurus,species,3,27,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Bovidae;g__Bos;s__Bos taurus,2759;7711;40674;91561;9895;9903;9913,2.25751187074992e-05,1196007,577105,1189954,432
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,species,4,4,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus scrofa,2759;7711;40674;91561;9821;9822;9823,3.34446203074062e-06,1196007,577105,1189954,432
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,species,4,4,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus scrofa,2759;7711;40674;91561;9821;9822;9823,3.34446203074062e-06,1196007,577105,1189954,432
302,Beluga_whale,Aquatic foods,Cetaceans,9749,genbank,species,9749,Eukaryota,Chordata,Mammalia,Artiodactyla,Monodontidae,Delphinapterus,Delphinapterus leucas,Delphinapterus leucas,species,3,5,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Monodontidae;g__Delphinapterus;s__Delphinapterus leucas,2759;7711;40674;91561;9747;9748;9749,4.18057753842578e-06,1196007,577105,1189954,432
383,Horse,Animal foods,Equines,9796,genbank,species,9796,Eukaryota,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Equus caballus,species,7,10,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Mammalia;o__Perissodactyla;f__Equidae;g__Equus;s__Equus caballus,2759;7711;40674;9787;9788;9789;9796,8.36115507685156e-06,1196007,577105,1189954,432
505,Meleagris_gallopavo,Animal foods,Poultry,9103,genbank,species,9103,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo,Meleagris gallopavo,species,8,8,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Aves;o__Galliformes;f__Phasianidae;g__Meleagris;s__Meleagris gallopavo,2759;7711;8782;8976;9005;9102;9103,6.68892406148125e-06,1196007,577105,1189954,432
365,Emu,Animal foods,Poultry,8790,genbank,species,8790,Eukaryota,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius,Dromaius novaehollandiae,Dromaius novaehollandiae,species,4,4,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Aves;o__Casuariiformes;f__Dromaiidae;g__Dromaius;s__Dromaius novaehollandiae,2759;7711;8782;8784;8788;8789;8790,3.34446203074062e-06,1196007,577105,1189954,432
726,Green sea turtle,Aquatic foods,Other aquatic foods,8469,genbank,species,8469,Eukaryota,Chordata,"",Testudines,Cheloniidae,Chelonia,Chelonia mydas,Chelonia mydas,species,4,5,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__;o__Testudines;f__Cheloniidae;g__Chelonia;s__Chelonia mydas,2759;7711;;8459;8465;8468;8469,4.18057753842578e-06,1196007,577105,1189954,432
369,Turbot,Aquatic foods,Fishes,52904,genbank,species,52904,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus maximus,Scophthalmus maximus,species,6,6,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Scophthalmidae;g__Scophthalmus;s__Scophthalmus maximus,2759;7711;186623;8252;52902;52903;52904,5.01669304611094e-06,1196007,577105,1189954,432
414,Monkfish,Aquatic foods,Fishes,8074,genbank,species,8074,Eukaryota,Chordata,Actinopteri,Lophiiformes,Lophiidae,Lophius,Lophius piscatorius,Lophius piscatorius,species,6,6,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Actinopteri;o__Lophiiformes;f__Lophiidae;g__Lophius;s__Lophius piscatorius,2759;7711;186623;8070;8071;8072;8074,5.01669304611094e-06,1196007,577105,1189954,432
294,Atlantic mackerel,Aquatic foods,Fishes,13677,genbank,species,13677,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomber,Scomber scombrus,Scomber scombrus,species,3,5,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Scomber;s__Scomber scombrus,2759;7711;186623;1489894;8224;13675;13677,4.18057753842578e-06,1196007,577105,1189954,432
367,European anchovy,Aquatic foods,Fishes,184585,genbank,species,184585,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis encrasicolus,Engraulis encrasicolus,species,5,5,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Engraulis;s__Engraulis encrasicolus,2759;7711;186623;32446;43062;42891;184585,4.18057753842578e-06,1196007,577105,1189954,432
589,Spiny dogfish,Aquatic foods,Fishes,7797,genbank,species,7797,Eukaryota,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,Squalus acanthias,species,4,4,GO_Pt11_C1D7_S30,k__Eukaryota;p__Chordata;c__Chondrichthyes;o__Squaliformes;f__Squalidae;g__Squalus;s__Squalus acanthias,2759;7711;7777;282414;30511;7796;7797,3.34446203074062e-06,1196007,577105,1189954,432
474,Sea cucumber,Aquatic foods,Other aquatic foods,7689,genbank,species,2032702,Eukaryota,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Apostichopus,Apostichopus californicus,Apostichopus californicus,species,4,15,GO_Pt11_C1D7_S30,k__Eukaryota;p__Echinodermata;c__Holothuroidea;o__Aspidochirotida;f__Stichopodidae;g__Apostichopus;s__Apostichopus californicus,2759;7586;7705;7682;7687;307971;2032702,1.25417326152773e-05,1196007,577105,1189954,432
533,Snow_crab,Aquatic foods,Crustaceans,41210,genbank,species,41210,Eukaryota,Arthropoda,Malacostraca,Decapoda,Majidae,Chionoecetes,Chionoecetes opilio,Chionoecetes opilio,species,7,7,GO_Pt11_C1D7_S30,k__Eukaryota;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Majidae;g__Chionoecetes;s__Chionoecetes opilio,2759;6656;6681;6683;6805;41209;41210,5.85280855379609e-06,1196007,577105,1189954,432
404,American lobster,Aquatic foods,Crustaceans,6706,genbank,species,6706,Eukaryota,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,Homarus americanus,species,7,7,GO_Pt11_C1D7_S30,k__Eukaryota;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Nephropidae;g__Homarus;s__Homarus americanus,2759;6656;6681;6683;6704;6705;6706,5.85280855379609e-06,1196007,577105,1189954,432
307,Blue mussel,Aquatic foods,Mollusks,6550,genbank,species,6550,Eukaryota,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus edulis,Mytilus edulis,species,3,5,GO_Pt11_C1D7_S30,k__Eukaryota;p__Mollusca;c__Bivalvia;o__Mytilida;f__Mytilidae;g__Mytilus;s__Mytilus edulis,2759;6447;6544;6546;6547;6548;6550,4.18057753842578e-06,1196007,577105,1189954,432
344,Common octopus,Aquatic foods,Mollusks,6645,genbank,species,6645,Eukaryota,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus vulgaris,Octopus vulgaris,species,4,5,GO_Pt11_C1D7_S30,k__Eukaryota;p__Mollusca;c__Cephalopoda;o__Octopoda;f__Octopodidae;g__Octopus;s__Octopus vulgaris,2759;6447;6605;6638;6647;6643;6645,4.18057753842578e-06,1196007,577105,1189954,432
611,Rock_ptarmigan,Animal foods,Poultry,64668,genbank,species,64668,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,Lagopus muta,species,3,3,GO_Pt20_C2D1_S427_L002,k__Eukaryota;p__Chordata;c__Aves;o__Galliformes;f__Phasianidae;g__Lagopus;s__Lagopus muta,2759;7711;8782;8976;9005;30409;64668,2.74653844604517e-06,1092284,404446,1092067,107
589,Spiny dogfish,Aquatic foods,Fishes,7797,genbank,species,7797,Eukaryota,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,Squalus acanthias,species,3,3,GO_Pt20_C2D1_S427_L002,k__Eukaryota;p__Chordata;c__Chondrichthyes;o__Squaliformes;f__Squalidae;g__Squalus;s__Squalus acanthias,2759;7711;7777;282414;30511;7796;7797,2.74653844604517e-06,1092284,404446,1092067,107
166,Sambucus nigra,Fruits,Berries,4202,genbank,species,4202,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,Sambucus nigra,species,6,7,GO_Pt20_C2D1_S427_L002,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Dipsacales;f__Adoxaceae;g__Sambucus;s__Sambucus nigra,2759;35493;3398;4199;4206;4201;4202,6.40858970743873e-06,1092284,404446,1092067,107
140,Pistachio,Nuts,Nuts,55513,genbank,species,55513,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pistacia,Pistacia vera,Pistacia vera,species,3,6,GO_Pt20_C2D1_S427_L002,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Sapindales;f__Anacardiaceae;g__Pistacia;s__Pistacia vera,2759;35493;3398;41937;4011;55512;55513,5.49307689209034e-06,1092284,404446,1092067,107
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,species,179,226,GO_Pt12_C3D1_S42,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Avena;s__Avena sativa,2759;35493;3398;38820;4479;4496;4498,0.000277071137401539,815675,287561,814434,56
8,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,7,7,GO_Pt12_C3D1_S42,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,8.58184938854323e-06,815675,287561,814434,56
880,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,7,7,GO_Pt12_C3D1_S42,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,8.58184938854323e-06,815675,287561,814434,56
6,Onion,Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,4,4,GO_Pt12_C3D1_S42,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,4.90391393631042e-06,815675,287561,814434,56
226,"",Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,4,4,GO_Pt12_C3D1_S42,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,4.90391393631042e-06,815675,287561,814434,56
95,Lettuce,Vegetables,Leaf vegetables,4236,genbank,species,4236,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca sativa,Lactuca sativa,species,3,3,GO_Pt12_C3D1_S42,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Lactuca;s__Lactuca sativa,2759;35493;3398;4209;4210;4235;4236,3.67793545223281e-06,815675,287561,814434,56
879,Capsicum_pubescens,Vegetables,Fruit vegetables,113210,genbank,species,113210,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum pubescens,Capsicum pubescens,species,3,7,GO_Pt12_C3D1_S42,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum pubescens,2759;35493;3398;4069;4070;4071;113210,8.58184938854323e-06,815675,287561,814434,56
50,Chinese_cinnamon,Herbs and Spices,Spices,119260,genbank,species,119260,Eukaryota,Streptophyta,Magnoliopsida,Laurales,Lauraceae,Cinnamomum,Cinnamomum aromaticum,Cinnamomum aromaticum,species,3,3,GO_Pt12_C3D1_S42,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Laurales;f__Lauraceae;g__Cinnamomum;s__Cinnamomum aromaticum,2759;35493;3398;3432;3433;13428;119260,3.67793545223281e-06,815675,287561,814434,56
